24410 ; capteur   4 ; 25.82 ; mm
24420 ; temperature ; 29.35 ; °C
24434 ; capteur   1 ; 35.08 ; mm
24445 ; capteur   2 ; 47.36 ; mm
24458 ; capteur   3 ; 27.96 ; mm
24470 ; capteur   4 ; 23.92 ; mm
24480 ; temperature ; 29.43 ; °C
24494 ; capteur   1 ; 35.10 ; mm
24506 ; capteur   2 ; 46.58 ; mm
24518 ; capteur   3 ; 26.82 ; mm
24530 ; capteur   4 ; 24.30 ; mm
24540 ; temperature ; 29.43 ; °C
24554 ; capteur   1 ; 34.64 ; mm
24565 ; capteur   2 ; 47.48 ; mm
24577 ; capteur   3 ; 26.22 ; mm
24590 ; capteur   4 ; 25.16 ; mm
24600 ; temperature ; 29.43 ; °C
24614 ; capteur   1 ; 33.92 ; mm
24626 ; capteur   2 ; 45.56 ; mm
24638 ; capteur   3 ; 27.08 ; mm
24650 ; capteur   4 ; 24.88 ; mm
24660 ; temperature ; 29.52 ; °C
24674 ; capteur   1 ; 34.42 ; mm
24686 ; capteur   2 ; 46.64 ; mm
24697 ; capteur   3 ; 27.20 ; mm
24710 ; capteur   4 ; 28.66 ; mm
24720 ; temperature ; 29.52 ; °C
24734 ; capteur   1 ; 34.58 ; mm
24746 ; capteur   2 ; 45.10 ; mm
24758 ; capteur   3 ; 26.72 ; mm
24770 ; capteur   4 ; 30.82 ; mm
24780 ; temperature ; 29.52 ; °C
24794 ; capteur   1 ; 34.74 ; mm
24806 ; capteur   2 ; 45.24 ; mm
24817 ; capteur   3 ; 25.38 ; mm
24830 ; capteur   4 ; 31.36 ; mm
24840 ; temperature ; 29.60 ; °C
24854 ; capteur   1 ; 35.38 ; mm
24866 ; capteur   2 ; 45.30 ; mm
24878 ; capteur   3 ; 27.34 ; mm
24890 ; capteur   4 ; 31.32 ; mm
24900 ; temperature ; 29.60 ; °C
24914 ; capteur   1 ; 34.80 ; mm
24926 ; capteur   2 ; 44.74 ; mm
24938 ; capteur   3 ; 28.02 ; mm
24949 ; capteur   4 ; 32.46 ; mm
24960 ; temperature ; 29.60 ; °C
24974 ; capteur   1 ; 35.50 ; mm
24986 ; capteur   2 ; 45.52 ; mm
24998 ; capteur   3 ; 25.60 ; mm
25010 ; capteur   4 ; 32.56 ; mm
25020 ; temperature ; 29.60 ; °C
25034 ; capteur   1 ; 34.60 ; mm
25046 ; capteur   2 ; 43.60 ; mm
25058 ; capteur   3 ; 27.20 ; mm
25069 ; capteur   4 ; 31.98 ; mm
25080 ; temperature ; 29.69 ; °C
25093 ; capteur   1 ; 34.16 ; mm
25106 ; capteur   2 ; 43.82 ; mm
25118 ; capteur   3 ; 26.76 ; mm
25130 ; capteur   4 ; 30.12 ; mm
25140 ; temperature ; 29.69 ; °C
25154 ; capteur   1 ; 34.06 ; mm
25166 ; capteur   2 ; 45.40 ; mm
25178 ; capteur   3 ; 26.16 ; mm
25190 ; capteur   4 ; 30.66 ; mm
25200 ; temperature ; 29.69 ; °C
25213 ; capteur   1 ; 31.72 ; mm
25226 ; capteur   2 ; 45.14 ; mm
25238 ; capteur   3 ; 27.52 ; mm
25250 ; capteur   4 ; 27.28 ; mm
25260 ; temperature ; 29.69 ; °C
25274 ; capteur   1 ; 34.10 ; mm
25286 ; capteur   2 ; 45.08 ; mm
25298 ; capteur   3 ; 25.76 ; mm
25310 ; capteur   4 ; 29.46 ; mm
25320 ; temperature ; 29.69 ; °C
25333 ; capteur   1 ; 35.14 ; mm
25346 ; capteur   2 ; 44.42 ; mm
25358 ; capteur   3 ; 27.30 ; mm
25370 ; capteur   4 ; 29.42 ; mm
25380 ; temperature ; 29.77 ; °C
25394 ; capteur   1 ; 31.68 ; mm
25406 ; capteur   2 ; 44.26 ; mm
25418 ; capteur   3 ; 25.48 ; mm
25430 ; capteur   4 ; 28.72 ; mm
25440 ; temperature ; 29.77 ; °C
25454 ; capteur   1 ; 33.24 ; mm
25465 ; capteur   2 ; 44.56 ; mm
25478 ; capteur   3 ; 26.70 ; mm
25490 ; capteur   4 ; 27.98 ; mm
25500 ; temperature ; 29.77 ; °C
25514 ; capteur   1 ; 32.66 ; mm
25526 ; capteur   2 ; 44.70 ; mm
25538 ; capteur   3 ; 28.64 ; mm
25550 ; capteur   4 ; 28.80 ; mm
25560 ; temperature ; 29.86 ; °C
25574 ; capteur   1 ; 34.16 ; mm
25585 ; capteur   2 ; 44.74 ; mm
25598 ; capteur   3 ; 26.86 ; mm
25610 ; capteur   4 ; 27.20 ; mm
25620 ; temperature ; 29.86 ; °C
25634 ; capteur   1 ; 32.92 ; mm
25646 ; capteur   2 ; 44.62 ; mm
25658 ; capteur   3 ; 25.94 ; mm
25670 ; capteur   4 ; 26.78 ; mm
25680 ; temperature ; 29.86 ; °C
25694 ; capteur   1 ; 33.84 ; mm
25705 ; capteur   2 ; 44.02 ; mm
25717 ; capteur   3 ; 25.76 ; mm
25730 ; capteur   4 ; 27.88 ; mm
25740 ; temperature ; 29.94 ; °C
25754 ; capteur   1 ; 34.14 ; mm
25766 ; capteur   2 ; 43.52 ; mm
25778 ; capteur   3 ; 25.72 ; mm
25790 ; capteur   4 ; 31.76 ; mm
25800 ; temperature ; 29.94 ; °C
25814 ; capteur   1 ; 35.26 ; mm
25826 ; capteur   2 ; 44.92 ; mm
25837 ; capteur   3 ; 25.10 ; mm
25850 ; capteur   4 ; 31.36 ; mm
25860 ; temperature ; 29.94 ; °C
25874 ; capteur   1 ; 36.30 ; mm
25886 ; capteur   2 ; 42.88 ; mm
25898 ; capteur   3 ; 25.20 ; mm
25910 ; capteur   4 ; 31.82 ; mm
25920 ; temperature ; 29.94 ; °C
25934 ; capteur   1 ; 35.38 ; mm
25946 ; capteur   2 ; 42.52 ; mm
25957 ; capteur   3 ; 25.76 ; mm
25969 ; capteur   4 ; 31.70 ; mm
25980 ; temperature ; 29.94 ; °C
25994 ; capteur   1 ; 35.92 ; mm
26006 ; capteur   2 ; 44.10 ; mm
26018 ; capteur   3 ; 24.82 ; mm
26030 ; capteur   4 ; 31.12 ; mm
26040 ; temperature ; 30.03 ; °C
26054 ; capteur   1 ; 35.28 ; mm
26066 ; capteur   2 ; 43.16 ; mm
26078 ; capteur   3 ; 24.72 ; mm
26089 ; capteur   4 ; 31.08 ; mm
26100 ; temperature ; 30.03 ; °C
26114 ; capteur   1 ; 35.20 ; mm
26126 ; capteur   2 ; 44.60 ; mm
26138 ; capteur   3 ; 25.12 ; mm
26150 ; capteur   4 ; 31.36 ; mm
26160 ; temperature ; 30.03 ; °C
26174 ; capteur   1 ; 35.46 ; mm
26186 ; capteur   2 ; 44.02 ; mm
26198 ; capteur   3 ; 24.22 ; mm
26209 ; capteur   4 ; 31.74 ; mm
26220 ; temperature ; 30.03 ; °C
26233 ; capteur   1 ; 34.52 ; mm
26246 ; capteur   2 ; 42.86 ; mm
26258 ; capteur   3 ; 24.48 ; mm
26270 ; capteur   4 ; 30.46 ; mm
26280 ; temperature ; 30.03 ; °C
26294 ; capteur   1 ; 35.08 ; mm
26306 ; capteur   2 ; 43.38 ; mm
26318 ; capteur   3 ; 24.14 ; mm
26329 ; capteur   4 ; 30.26 ; mm
26340 ; temperature ; 30.03 ; °C
26353 ; capteur   1 ; 35.44 ; mm
26366 ; capteur   2 ; 43.30 ; mm
26378 ; capteur   3 ; 24.56 ; mm
26390 ; capteur   4 ; 28.82 ; mm
26400 ; temperature ; 30.03 ; °C
26414 ; capteur   1 ; 34.32 ; mm
26426 ; capteur   2 ; 41.50 ; mm
26438 ; capteur   3 ; 23.32 ; mm
26450 ; capteur   4 ; 28.26 ; mm
26460 ; temperature ; 30.03 ; °C
26473 ; capteur   1 ; 34.36 ; mm
26486 ; capteur   2 ; 42.54 ; mm
26498 ; capteur   3 ; 24.32 ; mm
26510 ; capteur   4 ; 30.60 ; mm
26520 ; temperature ; 30.03 ; °C
26534 ; capteur   1 ; 33.62 ; mm
26546 ; capteur   2 ; 43.00 ; mm
26558 ; capteur   3 ; 24.36 ; mm
26570 ; capteur   4 ; 29.42 ; mm
26580 ; temperature ; 30.03 ; °C
26594 ; capteur   1 ; 33.50 ; mm
26605 ; capteur   2 ; 42.48 ; mm
26618 ; capteur   3 ; 22.86 ; mm
26630 ; capteur   4 ; 26.72 ; mm
26640 ; temperature ; 30.03 ; °C
26654 ; capteur   1 ; 32.86 ; mm
26666 ; capteur   2 ; 41.88 ; mm
26678 ; capteur   3 ; 24.50 ; mm
26690 ; capteur   4 ; 28.90 ; mm
26700 ; temperature ; 30.03 ; °C
26714 ; capteur   1 ; 32.54 ; mm
26725 ; capteur   2 ; 41.66 ; mm
26738 ; capteur   3 ; 22.26 ; mm
26750 ; capteur   4 ; 28.04 ; mm
26760 ; temperature ; 29.94 ; °C
26774 ; capteur   1 ; 33.26 ; mm
26786 ; capteur   2 ; 42.48 ; mm
26798 ; capteur   3 ; 24.08 ; mm
26810 ; capteur   4 ; 27.72 ; mm
26820 ; temperature ; 29.94 ; °C
26834 ; capteur   1 ; 32.92 ; mm
26845 ; capteur   2 ; 41.96 ; mm
26857 ; capteur   3 ; 22.56 ; mm
26870 ; capteur   4 ; 27.54 ; mm
26880 ; temperature ; 29.86 ; °C
26894 ; capteur   1 ; 32.70 ; mm
26906 ; capteur   2 ; 40.80 ; mm
26918 ; capteur   3 ; 23.88 ; mm
26930 ; capteur   4 ; 26.04 ; mm
26940 ; temperature ; 29.77 ; °C
26954 ; capteur   1 ; 33.04 ; mm
26966 ; capteur   2 ; 42.26 ; mm
26977 ; capteur   3 ; 23.40 ; mm
26990 ; capteur   4 ; 26.94 ; mm
27000 ; temperature ; 29.77 ; °C
27014 ; capteur   1 ; 32.82 ; mm
27026 ; capteur   2 ; 41.38 ; mm
27038 ; capteur   3 ; 23.72 ; mm
27050 ; capteur   4 ; 26.84 ; mm
27060 ; temperature ; 29.69 ; °C
27074 ; capteur   1 ; 33.12 ; mm
27086 ; capteur   2 ; 42.40 ; mm
27097 ; capteur   3 ; 23.06 ; mm
27110 ; capteur   4 ; 27.60 ; mm
27120 ; temperature ; 29.60 ; °C
27134 ; capteur   1 ; 32.40 ; mm
27146 ; capteur   2 ; 41.58 ; mm
27158 ; capteur   3 ; 22.90 ; mm
27170 ; capteur   4 ; 25.72 ; mm
27180 ; temperature ; 29.52 ; °C
27194 ; capteur   1 ; 31.98 ; mm
27206 ; capteur   2 ; 41.46 ; mm
27218 ; capteur   3 ; 22.66 ; mm
27229 ; capteur   4 ; 27.86 ; mm
27240 ; temperature ; 29.43 ; °C
27254 ; capteur   1 ; 33.00 ; mm
27266 ; capteur   2 ; 41.48 ; mm
27278 ; capteur   3 ; 26.02 ; mm
27290 ; capteur   4 ; 25.64 ; mm
27300 ; temperature ; 29.35 ; °C
27314 ; capteur   1 ; 33.50 ; mm
27326 ; capteur   2 ; 40.52 ; mm
27338 ; capteur   3 ; 27.46 ; mm
27349 ; capteur   4 ; 25.78 ; mm
27360 ; temperature ; 29.26 ; °C
27373 ; capteur   1 ; 32.96 ; mm
27386 ; capteur   2 ; 41.62 ; mm
27398 ; capteur   3 ; 25.58 ; mm
27410 ; capteur   4 ; 26.18 ; mm
27420 ; temperature ; 29.26 ; °C
27434 ; capteur   1 ; 33.42 ; mm
27446 ; capteur   2 ; 40.68 ; mm
27458 ; capteur   3 ; 28.20 ; mm
27469 ; capteur   4 ; 25.40 ; mm
27480 ; temperature ; 29.18 ; °C
27493 ; capteur   1 ; 33.64 ; mm
27506 ; capteur   2 ; 40.12 ; mm
27518 ; capteur   3 ; 25.86 ; mm
27530 ; capteur   4 ; 24.60 ; mm
27540 ; temperature ; 29.09 ; °C
27554 ; capteur   1 ; 32.44 ; mm
27566 ; capteur   2 ; 41.48 ; mm
27578 ; capteur   3 ; 26.30 ; mm
27590 ; capteur   4 ; 25.82 ; mm
27600 ; temperature ; 29.01 ; °C
27613 ; capteur   1 ; 31.78 ; mm
27626 ; capteur   2 ; 40.84 ; mm
27638 ; capteur   3 ; 25.18 ; mm
27650 ; capteur   4 ; 24.62 ; mm
27660 ; temperature ; 28.92 ; °C
27674 ; capteur   1 ; 32.54 ; mm
27686 ; capteur   2 ; 41.18 ; mm
27698 ; capteur   3 ; 25.54 ; mm
27710 ; capteur   4 ; 25.44 ; mm
27720 ; temperature ; 28.84 ; °C
27734 ; capteur   1 ; 35.86 ; mm
27745 ; capteur   2 ; 40.86 ; mm
27758 ; capteur   3 ; 24.54 ; mm
27770 ; capteur   4 ; 23.92 ; mm
27780 ; temperature ; 28.76 ; °C
27794 ; capteur   1 ; 32.58 ; mm
27806 ; capteur   2 ; 40.90 ; mm
27818 ; capteur   3 ; 25.06 ; mm
27830 ; capteur   4 ; 24.06 ; mm
27840 ; temperature ; 28.67 ; °C
27854 ; capteur   1 ; 36.76 ; mm
27865 ; capteur   2 ; 41.42 ; mm
27878 ; capteur   3 ; 26.28 ; mm
27890 ; capteur   4 ; 23.70 ; mm
27900 ; temperature ; 28.59 ; °C
27914 ; capteur   1 ; 35.86 ; mm
27926 ; capteur   2 ; 40.06 ; mm
27938 ; capteur   3 ; 24.58 ; mm
27950 ; capteur   4 ; 24.72 ; mm
27960 ; temperature ; 28.59 ; °C
27974 ; capteur   1 ; 36.90 ; mm
27985 ; capteur   2 ; 39.96 ; mm
27997 ; capteur   3 ; 24.30 ; mm
28010 ; capteur   4 ; 23.30 ; mm
28020 ; temperature ; 28.50 ; °C
28034 ; capteur   1 ; 35.24 ; mm
28046 ; capteur   2 ; 39.44 ; mm
28058 ; capteur   3 ; 25.48 ; mm
28070 ; capteur   4 ; 22.88 ; mm
28080 ; temperature ; 28.42 ; °C
28094 ; capteur   1 ; 35.92 ; mm
28106 ; capteur   2 ; 41.20 ; mm
28117 ; capteur   3 ; 24.00 ; mm
28130 ; capteur   4 ; 22.34 ; mm
28140 ; temperature ; 28.42 ; °C
28154 ; capteur   1 ; 36.04 ; mm
28166 ; capteur   2 ; 39.70 ; mm
28178 ; capteur   3 ; 24.22 ; mm
28190 ; capteur   4 ; 23.50 ; mm
28200 ; temperature ; 28.42 ; °C
28214 ; capteur   1 ; 34.94 ; mm
28226 ; capteur   2 ; 40.18 ; mm
28237 ; capteur   3 ; 24.38 ; mm
28250 ; capteur   4 ; 22.26 ; mm
28260 ; temperature ; 28.42 ; °C
28274 ; capteur   1 ; 33.92 ; mm
28286 ; capteur   2 ; 41.92 ; mm
28298 ; capteur   3 ; 23.30 ; mm
28310 ; capteur   4 ; 22.30 ; mm
28320 ; temperature ; 28.42 ; °C
28334 ; capteur   1 ; 34.48 ; mm
28346 ; capteur   2 ; 39.92 ; mm
28358 ; capteur   3 ; 22.40 ; mm
28369 ; capteur   4 ; 22.32 ; mm
28380 ; temperature ; 28.42 ; °C
28394 ; capteur   1 ; 34.38 ; mm
28406 ; capteur   2 ; 40.74 ; mm
28418 ; capteur   3 ; 24.18 ; mm
28430 ; capteur   4 ; 23.36 ; mm
28440 ; temperature ; 28.42 ; °C
28454 ; capteur   1 ; 34.18 ; mm
28466 ; capteur   2 ; 40.38 ; mm
28478 ; capteur   3 ; 24.86 ; mm
28489 ; capteur   4 ; 21.44 ; mm
28500 ; temperature ; 28.42 ; °C
28513 ; capteur   1 ; 34.44 ; mm
28526 ; capteur   2 ; 40.52 ; mm
28538 ; capteur   3 ; 25.20 ; mm
28550 ; capteur   4 ; 22.20 ; mm
28560 ; temperature ; 28.42 ; °C
28574 ; capteur   1 ; 34.94 ; mm
28586 ; capteur   2 ; 40.56 ; mm
28598 ; capteur   3 ; 25.12 ; mm
28609 ; capteur   4 ; 22.30 ; mm
28620 ; temperature ; 28.42 ; °C
28633 ; capteur   1 ; 40.76 ; mm
